"縣市","統計期","業者名稱","類別","基地臺"
"金門縣","1060831","中華電信股份有限公司                                                            ","3G","66"
"金門縣","1060831","中華電信股份有限公司                                                            ","4G","83"
"金門縣","1060831","台灣大哥大股份有限公司                                                          ","3G","41"
"金門縣","1060831","台灣大哥大股份有限公司                                                          ","4G","53"
"金門縣","1060831","台灣之星電信股份有限公司                                                        ","3G","18"
"金門縣","1060831","台灣之星電信股份有限公司                                                        ","4G","4"
"金門縣","1060831","亞太電信股份有限公司                                                            ","3G","17"
"金門縣","1060831","亞太電信股份有限公司                                                            ","4G","28"
"金門縣","1060831","遠傳電信股份有限公司                                                            ","3G","50"
"金門縣","1060831","遠傳電信股份有限公司                                                            ","4G","61"
"南投縣","1060831","中華電信股份有限公司                                                            ","3G","499"
"南投縣","1060831","中華電信股份有限公司                                                            ","4G","628"
"南投縣","1060831","台灣大哥大股份有限公司                                                          ","3G","347"
"南投縣","1060831","台灣大哥大股份有限公司                                                          ","4G","403"
"南投縣","1060831","台灣之星電信股份有限公司                                                        ","3G","166"
"南投縣","1060831","台灣之星電信股份有限公司                                                        ","4G","130"
"南投縣","1060831","亞太電信股份有限公司                                                            ","3G","133"
"南投縣","1060831","亞太電信股份有限公司                                                            ","4G","200"
"南投縣","1060831","遠傳電信股份有限公司                                                            ","3G","356"
"南投縣","1060831","遠傳電信股份有限公司                                                            ","4G","537"
"屏東縣","1060831","中華電信股份有限公司                                                            ","3G","398"
"屏東縣","1060831","中華電信股份有限公司                                                            ","4G","560"
"屏東縣","1060831","台灣大哥大股份有限公司                                                          ","3G","323"
"屏東縣","1060831","台灣大哥大股份有限公司                                                          ","4G","479"
"屏東縣","1060831","台灣之星電信股份有限公司                                                        ","3G","278"
"屏東縣","1060831","台灣之星電信股份有限公司                                                        ","4G","200"
"屏東縣","1060831","亞太電信股份有限公司                                                            ","3G","250"
"屏東縣","1060831","亞太電信股份有限公司                                                            ","4G","318"
"屏東縣","1060831","遠傳電信股份有限公司                                                            ","3G","356"
"屏東縣","1060831","遠傳電信股份有限公司                                                            ","4G","689"
"苗栗縣","1060831","中華電信股份有限公司                                                            ","3G","502"
"苗栗縣","1060831","中華電信股份有限公司                                                            ","4G","645"
"苗栗縣","1060831","台灣大哥大股份有限公司                                                          ","3G","363"
"苗栗縣","1060831","台灣大哥大股份有限公司                                                          ","4G","445"
"苗栗縣","1060831","台灣之星電信股份有限公司                                                        ","3G","276"
"苗栗縣","1060831","台灣之星電信股份有限公司                                                        ","4G","140"
"苗栗縣","1060831","亞太電信股份有限公司                                                            ","3G","172"
"苗栗縣","1060831","亞太電信股份有限公司                                                            ","4G","263"
"苗栗縣","1060831","遠傳電信股份有限公司                                                            ","3G","401"
"苗栗縣","1060831","遠傳電信股份有限公司                                                            ","4G","655"
"桃園市","1060831","中華電信股份有限公司                                                            ","3G","787"
"桃園市","1060831","中華電信股份有限公司                                                            ","4G","1088"
"桃園市","1060831","台灣大哥大股份有限公司                                                          ","3G","858"
"桃園市","1060831","台灣大哥大股份有限公司                                                          ","4G","1261"
"桃園市","1060831","台灣之星電信股份有限公司                                                        ","3G","700"
"桃園市","1060831","台灣之星電信股份有限公司                                                        ","4G","587"
"桃園市","1060831","亞太電信股份有限公司                                                            ","3G","100"
"桃園市","1060831","亞太電信股份有限公司                                                            ","4G","514"
"桃園市","1060831","遠傳電信股份有限公司                                                            ","3G","876"
"桃園市","1060831","遠傳電信股份有限公司                                                            ","4G","1283"
"高雄市","1060831","中華電信股份有限公司                                                            ","3G","1232"
"高雄市","1060831","中華電信股份有限公司                                                            ","4G","1632"
"高雄市","1060831","台灣大哥大股份有限公司                                                          ","3G","1035"
"高雄市","1060831","台灣大哥大股份有限公司                                                          ","4G","1464"
"高雄市","1060831","台灣之星電信股份有限公司                                                        ","3G","814"
"高雄市","1060831","台灣之星電信股份有限公司                                                        ","4G","741"
"高雄市","1060831","亞太電信股份有限公司                                                            ","3G","247"
"高雄市","1060831","亞太電信股份有限公司                                                            ","4G","846"
"高雄市","1060831","遠傳電信股份有限公司                                                            ","3G","1011"
"高雄市","1060831","遠傳電信股份有限公司                                                            ","4G","1644"
"基隆市","1060831","中華電信股份有限公司                                                            ","3G","117"
"基隆市","1060831","中華電信股份有限公司                                                            ","4G","160"
"基隆市","1060831","台灣大哥大股份有限公司                                                          ","3G","120"
"基隆市","1060831","台灣大哥大股份有限公司                                                          ","4G","203"
"基隆市","1060831","台灣之星電信股份有限公司                                                        ","3G","94"
"基隆市","1060831","台灣之星電信股份有限公司                                                        ","4G","80"
"基隆市","1060831","亞太電信股份有限公司                                                            ","3G","68"
"基隆市","1060831","亞太電信股份有限公司                                                            ","4G","133"
"基隆市","1060831","遠傳電信股份有限公司                                                            ","3G","153"
"基隆市","1060831","遠傳電信股份有限公司                                                            ","4G","213"
"連江縣","1060831","中華電信股份有限公司                                                            ","3G","22"
"連江縣","1060831","中華電信股份有限公司                                                            ","4G","50"
"連江縣","1060831","台灣大哥大股份有限公司                                                          ","3G","16"
"連江縣","1060831","台灣大哥大股份有限公司                                                          ","4G","28"
"連江縣","1060831","台灣之星電信股份有限公司                                                        ","3G","6"
"連江縣","1060831","台灣之星電信股份有限公司                                                        ","4G","4"
"連江縣","1060831","亞太電信股份有限公司                                                            ","3G","11"
"連江縣","1060831","亞太電信股份有限公司                                                            ","4G","8"
"連江縣","1060831","遠傳電信股份有限公司                                                            ","3G","27"
"連江縣","1060831","遠傳電信股份有限公司                                                            ","4G","23"
"雲林縣","1060831","中華電信股份有限公司                                                            ","3G","530"
"雲林縣","1060831","中華電信股份有限公司                                                            ","4G","612"
"雲林縣","1060831","台灣大哥大股份有限公司                                                          ","3G","312"
"雲林縣","1060831","台灣大哥大股份有限公司                                                          ","4G","430"
"雲林縣","1060831","台灣之星電信股份有限公司                                                        ","3G","176"
"雲林縣","1060831","台灣之星電信股份有限公司                                                        ","4G","145"
"雲林縣","1060831","亞太電信股份有限公司                                                            ","3G","129"
"雲林縣","1060831","亞太電信股份有限公司                                                            ","4G","201"
"雲林縣","1060831","遠傳電信股份有限公司                                                            ","3G","318"
"雲林縣","1060831","遠傳電信股份有限公司                                                            ","4G","487"
"新北市","1060831","中華電信股份有限公司                                                            ","3G","1055"
"新北市","1060831","中華電信股份有限公司                                                            ","4G","1647"
"新北市","1060831","台灣大哥大股份有限公司                                                          ","3G","1286"
"新北市","1060831","台灣大哥大股份有限公司                                                          ","4G","1972"
"新北市","1060831","台灣之星電信股份有限公司                                                        ","3G","876"
"新北市","1060831","台灣之星電信股份有限公司                                                        ","4G","845"
"新北市","1060831","亞太電信股份有限公司                                                            ","3G","217"
"新北市","1060831","亞太電信股份有限公司                                                            ","4G","945"
"新北市","1060831","遠傳電信股份有限公司                                                            ","3G","1150"
"新北市","1060831","遠傳電信股份有限公司                                                            ","4G","1684"
"新竹市","1060831","中華電信股份有限公司                                                            ","3G","280"
"新竹市","1060831","中華電信股份有限公司                                                            ","4G","314"
"新竹市","1060831","台灣大哥大股份有限公司                                                          ","3G","182"
"新竹市","1060831","台灣大哥大股份有限公司                                                          ","4G","295"
"新竹市","1060831","台灣之星電信股份有限公司                                                        ","3G","189"
"新竹市","1060831","台灣之星電信股份有限公司                                                        ","4G","137"
"新竹市","1060831","亞太電信股份有限公司                                                            ","3G","26"
"新竹市","1060831","亞太電信股份有限公司                                                            ","4G","126"
"新竹市","1060831","遠傳電信股份有限公司                                                            ","3G","239"
"新竹市","1060831","遠傳電信股份有限公司                                                            ","4G","391"
"新竹縣","1060831","中華電信股份有限公司                                                            ","3G","408"
"新竹縣","1060831","中華電信股份有限公司                                                            ","4G","563"
"新竹縣","1060831","台灣大哥大股份有限公司                                                          ","3G","276"
"新竹縣","1060831","台灣大哥大股份有限公司                                                          ","4G","434"
"新竹縣","1060831","台灣之星電信股份有限公司                                                        ","3G","226"
"新竹縣","1060831","台灣之星電信股份有限公司                                                        ","4G","189"
"新竹縣","1060831","亞太電信股份有限公司                                                            ","3G","48"
"新竹縣","1060831","亞太電信股份有限公司                                                            ","4G","211"
"新竹縣","1060831","遠傳電信股份有限公司                                                            ","3G","301"
"新竹縣","1060831","遠傳電信股份有限公司                                                            ","4G","415"
"嘉義市","1060831","中華電信股份有限公司                                                            ","3G","166"
"嘉義市","1060831","中華電信股份有限公司                                                            ","4G","175"
"嘉義市","1060831","台灣大哥大股份有限公司                                                          ","3G","128"
"嘉義市","1060831","台灣大哥大股份有限公司                                                          ","4G","180"
"嘉義市","1060831","台灣之星電信股份有限公司                                                        ","3G","62"
"嘉義市","1060831","台灣之星電信股份有限公司                                                        ","4G","58"
"嘉義市","1060831","亞太電信股份有限公司                                                            ","3G","56"
"嘉義市","1060831","亞太電信股份有限公司                                                            ","4G","85"
"嘉義市","1060831","遠傳電信股份有限公司                                                            ","3G","96"
"嘉義市","1060831","遠傳電信股份有限公司                                                            ","4G","155"
"嘉義縣","1060831","中華電信股份有限公司                                                            ","3G","333"
"嘉義縣","1060831","中華電信股份有限公司                                                            ","4G","443"
"嘉義縣","1060831","台灣大哥大股份有限公司                                                          ","3G","200"
"嘉義縣","1060831","台灣大哥大股份有限公司                                                          ","4G","287"
"嘉義縣","1060831","台灣之星電信股份有限公司                                                        ","3G","139"
"嘉義縣","1060831","台灣之星電信股份有限公司                                                        ","4G","87"
"嘉義縣","1060831","亞太電信股份有限公司                                                            ","3G","121"
"嘉義縣","1060831","亞太電信股份有限公司                                                            ","4G","158"
"嘉義縣","1060831","遠傳電信股份有限公司                                                            ","3G","177"
"嘉義縣","1060831","遠傳電信股份有限公司                                                            ","4G","296"
"彰化縣","1060831","中華電信股份有限公司                                                            ","3G","780"
"彰化縣","1060831","中華電信股份有限公司                                                            ","4G","917"
"彰化縣","1060831","台灣大哥大股份有限公司                                                          ","3G","526"
"彰化縣","1060831","台灣大哥大股份有限公司                                                          ","4G","632"
"彰化縣","1060831","台灣之星電信股份有限公司                                                        ","3G","239"
"彰化縣","1060831","台灣之星電信股份有限公司                                                        ","4G","207"
"彰化縣","1060831","亞太電信股份有限公司                                                            ","3G","144"
"彰化縣","1060831","亞太電信股份有限公司                                                            ","4G","343"
"彰化縣","1060831","遠傳電信股份有限公司                                                            ","3G","464"
"彰化縣","1060831","遠傳電信股份有限公司                                                            ","4G","712"
"臺中市","1060831","中華電信股份有限公司                                                            ","3G","1976"
"臺中市","1060831","中華電信股份有限公司                                                            ","4G","2185"
"臺中市","1060831","台灣大哥大股份有限公司                                                          ","3G","1332"
"臺中市","1060831","台灣大哥大股份有限公司                                                          ","4G","1590"
"臺中市","1060831","台灣之星電信股份有限公司                                                        ","3G","801"
"臺中市","1060831","台灣之星電信股份有限公司                                                        ","4G","755"
"臺中市","1060831","亞太電信股份有限公司                                                            ","3G","327"
"臺中市","1060831","亞太電信股份有限公司                                                            ","4G","933"
"臺中市","1060831","遠傳電信股份有限公司                                                            ","3G","1501"
"臺中市","1060831","遠傳電信股份有限公司                                                            ","4G","2119"
"臺北市","1060831","中華電信股份有限公司                                                            ","3G","1161"
"臺北市","1060831","中華電信股份有限公司                                                            ","4G","1484"
"臺北市","1060831","台灣大哥大股份有限公司                                                          ","3G","1288"
"臺北市","1060831","台灣大哥大股份有限公司                                                          ","4G","1924"
"臺北市","1060831","台灣之星電信股份有限公司                                                        ","3G","774"
"臺北市","1060831","台灣之星電信股份有限公司                                                        ","4G","642"
"臺北市","1060831","亞太電信股份有限公司                                                            ","3G","272"
"臺北市","1060831","亞太電信股份有限公司                                                            ","4G","965"
"臺北市","1060831","遠傳電信股份有限公司                                                            ","3G","1067"
"臺北市","1060831","遠傳電信股份有限公司                                                            ","4G","1860"
"臺東縣","1060831","中華電信股份有限公司                                                            ","3G","210"
"臺東縣","1060831","中華電信股份有限公司                                                            ","4G","287"
"臺東縣","1060831","台灣大哥大股份有限公司                                                          ","3G","125"
"臺東縣","1060831","台灣大哥大股份有限公司                                                          ","4G","191"
"臺東縣","1060831","台灣之星電信股份有限公司                                                        ","3G","122"
"臺東縣","1060831","台灣之星電信股份有限公司                                                        ","4G","49"
"臺東縣","1060831","亞太電信股份有限公司                                                            ","3G","66"
"臺東縣","1060831","亞太電信股份有限公司                                                            ","4G","65"
"臺東縣","1060831","遠傳電信股份有限公司                                                            ","3G","142"
"臺東縣","1060831","遠傳電信股份有限公司                                                            ","4G","234"
"臺南市","1060831","中華電信股份有限公司                                                            ","3G","818"
"臺南市","1060831","中華電信股份有限公司                                                            ","4G","1040"
"臺南市","1060831","台灣大哥大股份有限公司                                                          ","3G","648"
"臺南市","1060831","台灣大哥大股份有限公司                                                          ","4G","941"
"臺南市","1060831","台灣之星電信股份有限公司                                                        ","3G","509"
"臺南市","1060831","台灣之星電信股份有限公司                                                        ","4G","428"
"臺南市","1060831","亞太電信股份有限公司                                                            ","3G","217"
"臺南市","1060831","亞太電信股份有限公司                                                            ","4G","560"
"臺南市","1060831","遠傳電信股份有限公司                                                            ","3G","618"
"臺南市","1060831","遠傳電信股份有限公司                                                            ","4G","993"
"澎湖縣","1060831","中華電信股份有限公司                                                            ","3G","76"
"澎湖縣","1060831","中華電信股份有限公司                                                            ","4G","96"
"澎湖縣","1060831","台灣大哥大股份有限公司                                                          ","3G","60"
"澎湖縣","1060831","台灣大哥大股份有限公司                                                          ","4G","78"
"澎湖縣","1060831","台灣之星電信股份有限公司                                                        ","3G","33"
"澎湖縣","1060831","台灣之星電信股份有限公司                                                        ","4G","14"
"澎湖縣","1060831","亞太電信股份有限公司                                                            ","3G","22"
"澎湖縣","1060831","亞太電信股份有限公司                                                            ","4G","24"
"澎湖縣","1060831","遠傳電信股份有限公司                                                            ","3G","53"
"澎湖縣","1060831","遠傳電信股份有限公司                                                            ","4G","81"
"宜蘭縣","1060731","中華電信股份有限公司                                                            ","3G","330"
"宜蘭縣","1060731","中華電信股份有限公司                                                            ","4G","463"
"宜蘭縣","1060731","台灣大哥大股份有限公司                                                          ","3G","228"
"宜蘭縣","1060731","台灣大哥大股份有限公司                                                          ","4G","410"
"宜蘭縣","1060731","台灣之星電信股份有限公司                                                        ","3G","145"
"宜蘭縣","1060731","台灣之星電信股份有限公司                                                        ","4G","112"
"宜蘭縣","1060731","亞太電信股份有限公司                                                            ","3G","96"
"宜蘭縣","1060731","亞太電信股份有限公司                                                            ","4G","94"
"宜蘭縣","1060731","遠傳電信股份有限公司                                                            ","3G","215"
"宜蘭縣","1060731","遠傳電信股份有限公司                                                            ","4G","320"
"花蓮縣","1060731","中華電信股份有限公司                                                            ","3G","271"
"花蓮縣","1060731","中華電信股份有限公司                                                            ","4G","450"
"花蓮縣","1060731","台灣大哥大股份有限公司                                                          ","3G","260"
"花蓮縣","1060731","台灣大哥大股份有限公司                                                          ","4G","413"
"花蓮縣","1060731","台灣之星電信股份有限公司                                                        ","3G","147"
"花蓮縣","1060731","台灣之星電信股份有限公司                                                        ","4G","91"
"花蓮縣","1060731","亞太電信股份有限公司                                                            ","3G","85"
"花蓮縣","1060731","亞太電信股份有限公司                                                            ","4G","91"
"花蓮縣","1060731","遠傳電信股份有限公司                                                            ","3G","275"
"花蓮縣","1060731","遠傳電信股份有限公司                                                            ","4G","335"
"金門縣","1060731","中華電信股份有限公司                                                            ","3G","66"
"金門縣","1060731","中華電信股份有限公司                                                            ","4G","81"
"金門縣","1060731","台灣大哥大股份有限公司                                                          ","3G","41"
"金門縣","1060731","台灣大哥大股份有限公司                                                          ","4G","53"
"金門縣","1060731","台灣之星電信股份有限公司                                                        ","3G","18"
"金門縣","1060731","台灣之星電信股份有限公司                                                        ","4G","4"
"金門縣","1060731","亞太電信股份有限公司                                                            ","3G","17"
"金門縣","1060731","亞太電信股份有限公司                                                            ","4G","28"
"金門縣","1060731","遠傳電信股份有限公司                                                            ","3G","50"
"金門縣","1060731","遠傳電信股份有限公司                                                            ","4G","61"
"南投縣","1060731","中華電信股份有限公司                                                            ","3G","483"
"南投縣","1060731","中華電信股份有限公司                                                            ","4G","627"
"南投縣","1060731","台灣大哥大股份有限公司                                                          ","3G","342"
"南投縣","1060731","台灣大哥大股份有限公司                                                          ","4G","403"
"南投縣","1060731","台灣之星電信股份有限公司                                                        ","3G","168"
"南投縣","1060731","台灣之星電信股份有限公司                                                        ","4G","109"
"南投縣","1060731","亞太電信股份有限公司                                                            ","3G","133"
"南投縣","1060731","亞太電信股份有限公司                                                            ","4G","200"
"南投縣","1060731","遠傳電信股份有限公司                                                            ","3G","351"
"南投縣","1060731","遠傳電信股份有限公司                                                            ","4G","529"
"屏東縣","1060731","中華電信股份有限公司                                                            ","3G","380"
"屏東縣","1060731","中華電信股份有限公司                                                            ","4G","548"
"屏東縣","1060731","台灣大哥大股份有限公司                                                          ","3G","320"
"屏東縣","1060731","台灣大哥大股份有限公司                                                          ","4G","479"
"屏東縣","1060731","台灣之星電信股份有限公司                                                        ","3G","278"
"屏東縣","1060731","台灣之星電信股份有限公司                                                        ","4G","181"
"屏東縣","1060731","亞太電信股份有限公司                                                            ","3G","250"
"屏東縣","1060731","亞太電信股份有限公司                                                            ","4G","296"
"屏東縣","1060731","遠傳電信股份有限公司                                                            ","3G","356"
"屏東縣","1060731","遠傳電信股份有限公司                                                            ","4G","679"
"苗栗縣","1060731","中華電信股份有限公司                                                            ","3G","489"
"苗栗縣","1060731","中華電信股份有限公司                                                            ","4G","645"
"苗栗縣","1060731","台灣大哥大股份有限公司                                                          ","3G","353"
"苗栗縣","1060731","台灣大哥大股份有限公司                                                          ","4G","445"
"苗栗縣","1060731","台灣之星電信股份有限公司                                                        ","3G","286"
"苗栗縣","1060731","台灣之星電信股份有限公司                                                        ","4G","131"
"苗栗縣","1060731","亞太電信股份有限公司                                                            ","3G","172"
"苗栗縣","1060731","亞太電信股份有限公司                                                            ","4G","263"
"苗栗縣","1060731","遠傳電信股份有限公司                                                            ","3G","393"
"苗栗縣","1060731","遠傳電信股份有限公司                                                            ","4G","646"
"桃園市","1060731","中華電信股份有限公司                                                            ","3G","779"
"桃園市","1060731","中華電信股份有限公司                                                            ","4G","1073"
"桃園市","1060731","台灣大哥大股份有限公司                                                          ","3G","858"
"桃園市","1060731","台灣大哥大股份有限公司                                                          ","4G","1232"
"桃園市","1060731","台灣之星電信股份有限公司                                                        ","3G","694"
"桃園市","1060731","台灣之星電信股份有限公司                                                        ","4G","576"
"桃園市","1060731","亞太電信股份有限公司                                                            ","3G","172"
"桃園市","1060731","亞太電信股份有限公司                                                            ","4G","514"
"桃園市","1060731","遠傳電信股份有限公司                                                            ","3G","852"
"桃園市","1060731","遠傳電信股份有限公司                                                            ","4G","1283"
"高雄市","1060731","中華電信股份有限公司                                                            ","3G","1220"
"高雄市","1060731","中華電信股份有限公司                                                            ","4G","1620"
"高雄市","1060731","台灣大哥大股份有限公司                                                          ","3G","1027"
"高雄市","1060731","台灣大哥大股份有限公司                                                          ","4G","1465"
"高雄市","1060731","台灣之星電信股份有限公司                                                        ","3G","815"
"高雄市","1060731","台灣之星電信股份有限公司                                                        ","4G","698"
"高雄市","1060731","亞太電信股份有限公司                                                            ","3G","250"
"高雄市","1060731","亞太電信股份有限公司                                                            ","4G","821"
"高雄市","1060731","遠傳電信股份有限公司                                                            ","3G","1012"
"高雄市","1060731","遠傳電信股份有限公司                                                            ","4G","1626"
"基隆市","1060731","中華電信股份有限公司                                                            ","3G","117"
"基隆市","1060731","中華電信股份有限公司                                                            ","4G","159"
"基隆市","1060731","台灣大哥大股份有限公司                                                          ","3G","111"
"基隆市","1060731","台灣大哥大股份有限公司                                                          ","4G","203"
"基隆市","1060731","台灣之星電信股份有限公司                                                        ","3G","94"
"基隆市","1060731","台灣之星電信股份有限公司                                                        ","4G","80"
"基隆市","1060731","亞太電信股份有限公司                                                            ","3G","68"
"基隆市","1060731","亞太電信股份有限公司                                                            ","4G","133"
"基隆市","1060731","遠傳電信股份有限公司                                                            ","3G","153"
"基隆市","1060731","遠傳電信股份有限公司                                                            ","4G","213"
"連江縣","1060731","中華電信股份有限公司                                                            ","3G","22"
"連江縣","1060731","中華電信股份有限公司                                                            ","4G","48"
"連江縣","1060731","台灣大哥大股份有限公司                                                          ","3G","16"
"連江縣","1060731","台灣大哥大股份有限公司                                                          ","4G","28"
"連江縣","1060731","台灣之星電信股份有限公司                                                        ","3G","6"
"連江縣","1060731","台灣之星電信股份有限公司                                                        ","4G","4"
"連江縣","1060731","亞太電信股份有限公司                                                            ","3G","11"
"連江縣","1060731","亞太電信股份有限公司                                                            ","4G","8"
"連江縣","1060731","遠傳電信股份有限公司                                                            ","3G","27"
"連江縣","1060731","遠傳電信股份有限公司                                                            ","4G","23"
"雲林縣","1060731","中華電信股份有限公司                                                            ","3G","523"
"雲林縣","1060731","中華電信股份有限公司                                                            ","4G","612"
"雲林縣","1060731","台灣大哥大股份有限公司                                                          ","3G","319"
"雲林縣","1060731","台灣大哥大股份有限公司                                                          ","4G","430"
"雲林縣","1060731","台灣之星電信股份有限公司                                                        ","3G","176"
"雲林縣","1060731","台灣之星電信股份有限公司                                                        ","4G","131"
"雲林縣","1060731","亞太電信股份有限公司                                                            ","3G","129"
"雲林縣","1060731","亞太電信股份有限公司                                                            ","4G","201"
"雲林縣","1060731","遠傳電信股份有限公司                                                            ","3G","313"
"雲林縣","1060731","遠傳電信股份有限公司                                                            ","4G","483"
"新北市","1060731","中華電信股份有限公司                                                            ","3G","1045"
"新北市","1060731","中華電信股份有限公司                                                            ","4G","1609"
"新北市","1060731","台灣大哥大股份有限公司                                                          ","3G","1281"
"新北市","1060731","台灣大哥大股份有限公司                                                          ","4G","1968"
"新北市","1060731","台灣之星電信股份有限公司                                                        ","3G","837"
"新北市","1060731","台灣之星電信股份有限公司                                                        ","4G","825"
"新北市","1060731","亞太電信股份有限公司                                                            ","3G","229"
"新北市","1060731","亞太電信股份有限公司                                                            ","4G","945"
"新北市","1060731","遠傳電信股份有限公司                                                            ","3G","1140"
"新北市","1060731","遠傳電信股份有限公司                                                            ","4G","1675"
"新竹市","1060731","中華電信股份有限公司                                                            ","3G","278"
"新竹市","1060731","中華電信股份有限公司                                                            ","4G","313"
"新竹市","1060731","台灣大哥大股份有限公司                                                          ","3G","183"
"新竹市","1060731","台灣大哥大股份有限公司                                                          ","4G","290"
"新竹市","1060731","台灣之星電信股份有限公司                                                        ","3G","188"
"新竹市","1060731","台灣之星電信股份有限公司                                                        ","4G","136"
"新竹市","1060731","亞太電信股份有限公司                                                            ","3G","48"
"新竹市","1060731","亞太電信股份有限公司                                                            ","4G","126"
"新竹市","1060731","遠傳電信股份有限公司                                                            ","3G","234"
"新竹市","1060731","遠傳電信股份有限公司                                                            ","4G","391"
"新竹縣","1060731","中華電信股份有限公司                                                            ","3G","404"
"新竹縣","1060731","中華電信股份有限公司                                                            ","4G","549"
"新竹縣","1060731","台灣大哥大股份有限公司                                                          ","3G","276"
"新竹縣","1060731","台灣大哥大股份有限公司                                                          ","4G","425"
"新竹縣","1060731","台灣之星電信股份有限公司                                                        ","3G","224"
"新竹縣","1060731","台灣之星電信股份有限公司                                                        ","4G","172"
"新竹縣","1060731","亞太電信股份有限公司                                                            ","3G","76"
"新竹縣","1060731","亞太電信股份有限公司                                                            ","4G","211"
"新竹縣","1060731","遠傳電信股份有限公司                                                            ","3G","291"
"新竹縣","1060731","遠傳電信股份有限公司                                                            ","4G","415"
"嘉義市","1060731","中華電信股份有限公司                                                            ","3G","166"
"嘉義市","1060731","中華電信股份有限公司                                                            ","4G","175"
"嘉義市","1060731","台灣大哥大股份有限公司                                                          ","3G","124"
"嘉義市","1060731","台灣大哥大股份有限公司                                                          ","4G","180"
"嘉義市","1060731","台灣之星電信股份有限公司                                                        ","3G","62"
"嘉義市","1060731","台灣之星電信股份有限公司                                                        ","4G","52"
"嘉義市","1060731","亞太電信股份有限公司                                                            ","3G","56"
"嘉義市","1060731","亞太電信股份有限公司                                                            ","4G","85"
"嘉義市","1060731","遠傳電信股份有限公司                                                            ","3G","96"
"嘉義市","1060731","遠傳電信股份有限公司                                                            ","4G","155"
"嘉義縣","1060731","中華電信股份有限公司                                                            ","3G","333"
"嘉義縣","1060731","中華電信股份有限公司                                                            ","4G","437"
"嘉義縣","1060731","台灣大哥大股份有限公司                                                          ","3G","198"
"嘉義縣","1060731","台灣大哥大股份有限公司                                                          ","4G","287"
